,index,review_id,business_id,useful,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,is_open,RestaurantsPriceRange,RestaurantsTakeOut,RestaurantsDelivery,WiFi,Trendy,Hipster,Upscale,Touristy,Free Parking
994,1213,5ghupdwitZYbNbR9SBuMCg,VRGYwKE_Z77frm5NwLvJhw,0,I had the classic burger and fries. Overall pleased with my experience. The burger was well seasoned and the fries were pretty tasty. The service was on point. Also had to have a spiked milkshake....my choice the Bananas Foster.,2018-03-16 00:47:39,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
995,1214,qgilnHfm94uiGlB9hJB7gQ,VRGYwKE_Z77frm5NwLvJhw,0,"Beer service was lackluster. The first beer I ordered had an off flavor (sour). I ordered a taste of another similar dark beer to see if the problem was endemic but it wasn't. I would have appreciated it more if the bar tender looked into the off flavor when I sent my beer back. This tells me the bar tender doesn't know beer. I assume that particular draft line needs to be cleaned but maybe the problem was with the keg. 

Another thing that killed me was their use of glassware. They serve beers in the classic American ""Shaker"" pint glass and serve water in the far superior English Nonic Pint glass. I also saw the bar tender pour a white ale with normal ABV in a stemmed tulip glass.

The shaker pint glasses are kept refrigerated and are too cold in my opinion. I would much rather see them kept at room temp and rinsed in cold water (which they do here). 

All in all, the beer knowledge is not up to par for a place that advertises as a burger joint with a large craft beer selection (30 taps).",2016-01-30 18:40:05,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
996,1215,37ABOOBTOnaVSYfipvDBOQ,VRGYwKE_Z77frm5NwLvJhw,0,This restaurant was pretty good; i'll admit it! I went here in the late evening with my boyfriend to have a nice date! He insisted on us ordering a milkshake and i'm SO GLAD that he did. The milkshake was probably one of the best ones i've had in my lifetime. The food was pretty good and so was the service but something was a little off. I couldn't tell what it was but i just got a really strange vibe from the restaurant. Maybe i'm just being crazy!,2014-07-28 07:52:55,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
997,1216,ycHEv5wwMZOsNgAW8dn_Og,VRGYwKE_Z77frm5NwLvJhw,0,"Good food, great milkshakes!! Loved it! I will definitely be back next time I am in town!!",2017-08-07 19:44:05,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
998,1217,BsLb6BqVsgafGPL1dMpnAw,VRGYwKE_Z77frm5NwLvJhw,0,"Would give it five stars except for one thing. First off, the food was great. Party of ten and everyone liked what they ordered. Our waitress provided quick and friendly service. She was great. Losing a star for the hostess. Told it would be 45-60 minutes for a booth to accommodate a party our size. Not a problem. Then I see three tables on the outdoor patio. I tell the hostess we would take those and they don't have to move them they are close enough that we would be good. She tells me she had to get with the manager. Holy crap you have to ask the manager ??  What, to accommodate customers and feed them in a restaurant ?  She came back and moved the tables together, which we didn't ask her to do. And man was she ever pissed about it. She didn't say anything but you could see it on her face.",2017-03-27 02:29:37,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
999,1218,QxqvrScPFT4InUUSqfwogQ,VRGYwKE_Z77frm5NwLvJhw,0,"Stopped in for lunch on a Saturday around 1:30 . We had a large party of 10.
I did not call ahead but lucky us, they were clearing a Large long table booth that sat us all, no wait. Its a bit loud, even mid afternoon, so expect to talk with the other end folks.

Service was good, laid back and friendly.

We started off with the Tatar tot fondue, a variety of Burger's and Shake's.

I had the Fenway, that has sausage and pepper's. Also had the sweet potato tots, a local beer on tap  and the Kentucky Thunder shake. All was awesome in taste and flavor. Also no complaints from the other 9 in the group. Definitely would go back.",2016-07-25 04:29:16,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1000,1219,GgXDuF9qsAovAIcC70QdOQ,VRGYwKE_Z77frm5NwLvJhw,0,"This place was awesome! It ended up being one of our favorite meals in Nashville - and that is saying a lot!! Our server, Grant, was a rockstar and so helpful and patient with us. Definitely recommend. Great burgers, beer, and staff!",2017-11-06 20:40:31,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1001,1220,p34NveQA0tN3ZjotBoGhJA,VRGYwKE_Z77frm5NwLvJhw,0,"I created this yelp account just so I could write a review for this place. So I was on my way through Nashville while on a trip to Texas from Maine with my girlfriend and decided to stay in Nashville for the night. We stopped by this restaurant and started off with some drinks which were both fantastic beers that were recommended by our waitress. We then ordered our burgers, I ordered the chili-chili bang bang and the Benton's bacon mac and cheese and my girlfriend got the buy the farm and truffle tots. Now here's where things got interesting and the reason why this place gets a 5 instead of 4 from me...... I got my food (which was cooked perfectly and had plenty of flavor) and my girlfriend took a bite into her burger and pulled out what appeared to be plastic from it. We politely told our waitress and she took the burger right back and had them make a new one for us. The manager (I believe, it may have been the chef) comes out and apologized and you could tell he was very remorseful and that this is not a regular occurrence. He explained that the wax surrounding the cheese must not have come off and fixed the burger immediately and triple checked everything again. He even came out with two extra sides of tots and quickly brought her burger back. Then to top off this already incredibly generous gesture, they comped her entire meal for us (which they didn't have to do, for after that level of service I would've been glad to pay full price). We made sure that we still tipped over 20% of the original price of the meal before some of the food was comped for the excellent service. I went in to try and shake that gentleman's hand but he had gone out back right as I was leaving. I would recommend this place to anyone of my friends who are traveling to Nashville, and I will definitely make a repeat trip the next time I'm here",2015-05-12 19:07:18,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1002,1221,hwcJ30qTRS63Rnm3IbMDSQ,VRGYwKE_Z77frm5NwLvJhw,2,"This is probably one of my favorite burgers I've had in a while. I'm not a terribly into burgers, so that's saying something. I got the 4 Cheese Garlic burger with a side of Mac and cheese, both delicious. The buns are definitely one of the best parts of the burger. My boyfriend got the 96 with a side of fries and loved it. The only thing I would say is that the patties are very thick. So, if you're a thin burger lover, this isn't for you. To finish, I got the ABC milkshake-- AMAZING. You can see my reaction in the photo. Overall, delicious and will be back again.",2018-04-15 17:20:43,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1003,1222,3Fxaj3QsMd4UYbu7c4NRVA,VRGYwKE_Z77frm5NwLvJhw,0,"Disclaimer: I'm a vegetarian that dines with carnivores.

Food: c
Service: d

Heard a lot about the veg burg and love to go to places with good food and a veg option.  Had the house veg burger w/pretzel bun and tots.  Everything was delish except the veg patty.  It was basically the innards of a Taco Bell bean burrito.  No bueno.  Slap a beef patty on there and I'm sure the rating will improve.  Service was inadequate except for the bar staff.  Got a beer waiting for the table and he acknowledged and served us quick.  Hostess was overwhelmed and empty tables went unfilled.  Our waitress was also overwhelmed and returns to the table for refills and checks were few and far between.  

I appreciate the veg addition to the menu but put 5 minutes more thought into it and add some staff and I'll try again",2014-06-28 04:15:40,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1004,1223,e-ImlArRqBhjQcPgvMldJA,VRGYwKE_Z77frm5NwLvJhw,0,Wonderful burger place - and tater tots as a side dish!  What a treat this was. The wait staff was friendly and attentive. I would definitely recommend this for anyone hungry for a burger,2017-07-09 00:12:57,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1005,1224,mB7A-mBJ_USD39PmOuompA,VRGYwKE_Z77frm5NwLvJhw,0,I have been to many hamburger places from California to Tennessee and by far this place is the best I have had.  Try the tots!  Staff is si friendly and quick.  The mixture of the meats is the answer.,2017-08-29 12:03:21,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1006,1225,Et56eJFfBtc_WNO4zeiZrQ,VRGYwKE_Z77frm5NwLvJhw,1,"This is the home of my favorite burger anywhere! The West Coast is a riff on a double double from In-N-Out, but really it is what the double double dreams of becoming when it dies and goes to heaven! I like the Lenox Village location better than the Gulch, but the beer selection and West Coast with tots will keep me coming back for a long time. If you are gonna have 1 burger in Nashville you need to hit this place up. If you are gonna have 2 you need to then go to Gabbys.",2014-10-11 19:49:54,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1007,1226,Tel5Wxk5csgOPDjZUKuUqA,VRGYwKE_Z77frm5NwLvJhw,0,Ordered a medium well burger. Came out medium rare. Ate the edges. Waitress apologized but didn't offer a thing.,2015-09-09 18:50:50,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1008,1227,QgXp0AmT4bSdbA19aRgxQQ,VRGYwKE_Z77frm5NwLvJhw,1,"The service here is spectacular.  After we parked along the street nearby, I went in to ask if we could sit out on the patio and although the hostess was not spotted, I saw two staffers chatting at the bar area who immediately spotted me, so I asked them about sitting on the patio.  One of them said we could and apologized about not being up front at the restaurant when I walked in, which was totally fine with us.  He was very, very nice and allowed us to pick a table outside and got us menus before our server came out, which was shortly after.  And with the great service - our server was very nice and checked in with us about getting refills, getting more beers, bringing anything else, etc...  She also was well-informed about the menu when we would ask for specifics on items.

Unfortunately though, I didn't like my burger as much as I had hoped.  I ordered the Taco Truck Burger, which came with guac, sour cream and tortilla chips on a burger, so sounded amazing!  But it wasn't something I'd order again, as I thought it was very bland - even with all of the jazzed up toppings.  It didn't taste like the patty was seasoned at all nor the guac, which was odd.  The sweet potato tots though were yummy.  I do like that instead of fries you can get tots, especially sweet potato tots.  I recommend getting the sweet potato tots with the garlic aioli that the server recommended for me when I asked if she could bring me an aioli to go with.  I just wished the burger had been more to my liking.  

They have some local beers on taps, and most are from the east coast.  Patio seating was spacious, looking out to the street/Gulch area and they have heated outdoor lamps there.",2016-11-21 22:27:05,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,1,1,,,1,0,0,0,0,0
1009,1228,CdasgDuJmAJYRb50sgzQEQ,68ThEdiK0eWCEgGEmV9Tng,0,"out of ten -- ten being best

food: 7.8

lighting: 10

noise: 10

environment: 8.5

staff: 9",2016-01-30 16:34:41,Southgate,1801 Lombard St,Philadelphia,PA,19146,39.9455687,-75.1717901,4.0,1,1,,,0,0,0,0,0,0
1010,1229,-Lkjo_vV2DEemMpMBlbeHA,_ReMedGR8eDM5AgdRK0jCw,3,"This is a convenience store deli, so don't expect a neat restaurant setting or drink service (that's the only reason I give 4 stars instead of 5). I've had a Cuban press one time, and a breakfast sandwich at another time. Sandwiches are prepared upon your order and I was very happy with the food. Delicious! There are some tables inside and some outside on the dock, overlooking ocean. There is a more popular breakfast place (Maggie Mae's) in the same strip mall but taste-wise I must say I like this deli much better.",2015-05-26 14:45:13,Shorty's Breakfast & Gourmet Deli,"1261 Gulf Blvd, Ste 125",Clearwater,FL,33767,27.9519833,-82.829696,4.5,1,0,,,1,0,0,0,0,1
1011,1230,yRFEfsJxqHMA0DMgTCL1Xw,SlLfWzeYOrVBxCd-0QILZQ,2,"My 2nd experience here was even better than the first.  I do believe there were some kinks during the grand opening.  This time around they seemed to have more than 1 beer bottle opener, and the portion size of the garlic noodle did improve.  
The place still looked like it would get drafty at certain tables but we were seated at a better table this time around and I was not bothered by it.  Food was amazing as ever and I am looking forward to my next visit!
We had no problem getting seated on a sat evening at 5pm.  So glad to have these guys in the local neighborhood.  :D",2017-02-19 21:43:00,The Boiling House,"1990 Marlton Pike E, Ste 10",Cherry Hill,NJ,08003,39.8996609,-74.9532997,4.0,1,1,,,1,0,0,0,0,1
1012,1231,qK20vUnp1D4edSiGjaALBg,SlLfWzeYOrVBxCd-0QILZQ,0,"Another wonderful dinner at The Boiling House!! I'm so in love with their food.. Thank you Ms. Courtney for your service.. So kind, polite & sweet.. For checking in on Yelp I received a coupon for one free lemonade.. We had already ordered and drinks came with our meal, but Courtney had no problem with my request to take my free lemonade to go.. I just wish their establishment was larger because on busy nights it's hard to get in and I don't always like having dinner at 5 p.m. on Thursday but that's the best time to get a seat!!",2018-02-02 14:09:06,The Boiling House,"1990 Marlton Pike E, Ste 10",Cherry Hill,NJ,08003,39.8996609,-74.9532997,4.0,1,1,,,1,0,0,0,0,1
1013,1232,M1CEMa7wQzjypAef_u8g4Q,SlLfWzeYOrVBxCd-0QILZQ,0,"Excellent time here. Went late right before closing, 9:30, and the place was empty. The amazing waitress, Courtney ( I think ),  was very accommodating and even had the the cook take the heads off the shrimp at my request because it was slow. I really appreciated the hospitality here. Overall I would go again and get the boiling house sauce.",2018-02-11 04:35:47,The Boiling House,"1990 Marlton Pike E, Ste 10",Cherry Hill,NJ,08003,39.8996609,-74.9532997,4.0,1,1,,,1,0,0,0,0,1
